OID_	year_of_aff	BA	Grids	agb	Afforest	Deforest	2020pnf	Disturb
4994745	2.0049999	0.568242911	730	8.1	2008	0	2	0
4994746	2.0049999	0.611922528	730	7.8	2008	0	2	0
4994747	2.0060001	0.615017879	730	14.7	2013	0	2	0
4994752	2.0060001	0.56894122	730	20.9	2017	0	-9999	0
4994753	2.0060001	0.541841065	730	6.7	2009	0	2	0
4994755	2.0060001	0.61311111	730	61.9	2008	0	2	0
4994756	2.0060001	0.505370193	730	46.3	2009	0	2	0
4994757	2.0060001	0.638499076	730	39	2009	0	2	0
4994758	2.0060001	0.619480202	730	24.8	2009	0	2	0
4994759	2.0060001	0.531206859	730	9.9	2017	0	-9999	0
4994764	2.0060001	0.556597454	730	3.3	2009	0	-9999	0
4994765	2.0060001	0.655876641	730	26	2009	0	-9999	0
4994767	2.0060001	0.906010529	730	5	2009	0	2	0
4994768	2.0060001	0.872055459	730	5.1	2009	0	2	0
4994769	2.0060001	0.677333754	730	14.9	2009	0	2	0
4994770	2.0060001	0.554679349	730	26.3	2009	0	2	0
4994771	2.0060001	0.593360856	730	14.6	2009	0	2	0
4994775	2.0060001	0.770959761	730	25	2009	0	2	0
4994776	2.0060001	0.519662506	730	18.9	2010	0	2	0
4994778	2.0060001	0.514186796	730	29.8	2009	0	2	0
4994779	2.0060001	0.505740099	730	68.3	2008	0	2	0
4994780	2.0060001	0.707954165	730	21.2	2009	0	-9999	0
4994781	2.0060001	0.599926437	730	97.7	2009	0	-9999	0
4994782	2.0060001	0.629316388	730	13	2009	0	-9999	0
4994783	2.0060001	0.944943695	730	9.9	2009	0	-9999	0
4994784	2.0060001	0.506573996	730	37.4	2008	0	-9999	0
4994785	2.0060001	0.569032598	730	84.9	2011	0	-9999	0
4994786	2.0060001	0.598106327	730	51.5	2009	0	-9999	0
4994787	2.0060001	0.684355597	730	5.9	2009	0	-9999	0
4994788	2.0060001	0.753975892	730	25.4	2009	0	-9999	0
4994789	2.0060001	0.590498592	730	37.3	2009	0	-9999	0
4994790	2.0060001	0.718825533	730	15.6	2009	0	-9999	0
4994791	2.0060001	0.512775407	730	4.3	2009	0	2	0
4994792	2.0060001	0.504797512	730	29.5	2009	0	2	0
4994793	2.0060001	0.633052003	730	15.3	2009	0	2	0
4994794	2.0060001	0.677148452	730	53.2	2009	0	2	0
4994795	2.0060001	0.905557533	730	64.5	2009	0	2	0
4994796	2.0060001	0.685395462	730	16.5	2009	0	2	0
4994797	2.0060001	0.716384769	730	18.6	2009	0	2	0
4994799	2.0060001	0.711430003	730	4.9	2009	0	-9999	0
4994800	2.0060001	0.53915673	730	3.1	2009	0	-9999	0
4994801	2.0060001	0.709615567	730	20.4	2009	0	-9999	0
4994803	2.0060001	0.521608099	730	33.3	2008	0	2	0
4994804	2.0060001	0.526324063	730	17.1	2008	0	2	0
4994805	2.0060001	0.622764373	730	51	2009	0	2	0
4994806	2.0060001	0.64176104	730	9.3	2009	0	-9999	0
4994809	2.0060001	0.574813748	730	11.2	2009	0	2	0
4994810	2.0060001	0.575383433	730	58.8	2009	0	2	0
4994811	2.0060001	0.748256616	730	43.3	2009	0	-9999	0
4994812	2.0060001	0.633043195	730	31.5	2010	0	-9999	0
4994813	2.0060001	0.600485955	730	27.2	2009	0	-9999	0
4994814	2.0060001	0.793891178	730	50.1	2009	0	2	0
4994815	2.0060001	0.530981658	730	45.7	2002	0	2	0
4994816	2.0060001	0.762822104	730	32.6	2009	0	2	0
4994819	2.0060001	0.524889204	730	15.7	2009	0	2	0
4994821	2.0060001	0.604528867	730	6.2	2009	0	2	0
4994823	2.0060001	0.550379663	730	29.1	2009	0	-9999	0
4994824	2.0060001	0.510189118	730	8.5	2009	0	-9999	0
4994826	2.0060001	0.507591593	730	49.7	2009	0	-9999	0
4994827	2.0060001	0.734390788	730	37.6	2009	0	-9999	0
4994828	2.0060001	0.545027109	730	25	2009	0	-9999	0
4994829	2.0060001	0.708705987	730	25.6	2009	0	-9999	0
4994832	2.0060001	0.508317573	730	20.1	2009	0	2	0
4994833	2.0060001	0.503321919	730	29.8	2010	0	2	0
4994834	2.0060001	0.573855701	730	66.9	2010	0	-9999	0
4994835	2.0060001	0.500337697	730	20.6	2009	0	-9999	0
4994837	2.0060001	0.691019826	730	4.6	2010	0	2	0
4994839	2.0060001	0.524635302	730	48.9	2009	0	-9999	0
4994840	2.0060001	0.508496452	730	4.6	2010	0	-9999	0
4994841	2.0060001	0.586087641	730	5.4	2009	0	-9999	0
4994843	2.0060001	0.504929734	730	37.9	2009	0	2	0
4994844	2.0060001	0.500083798	730	8.8	2009	0	2	0
4994845	2.0060001	0.518729811	730	64.8	2009	0	2	0
4994846	2.0060001	0.500134039	730	74.1	2008	0	2	0
4994847	2.0060001	0.589537849	730	30.1	2009	0	2	0
4994848	2.0060001	0.714126768	730	29.5	2009	0	-9999	0
4994849	2.0060001	0.732482558	730	28.8	2009	0	2	0
4994850	2.0060001	0.576968637	730	27.4	2009	0	2	0
4994851	2.0060001	0.655483404	730	79.1	2009	0	2	0
4994853	2.0060001	0.556597454	730	4.1	2009	0	2	0
4994854	2.0060001	0.509163562	730	28.6	2009	0	-9999	0
4994855	2.0060001	0.511948515	730	20.4	2009	0	2	0
4994857	2.0060001	0.500058228	730	73.8	2008	0	-9999	0
4994858	2.007	0.596823617	730	26.5	2010	0	2	0
4994859	2.007	0.604244689	730	39.5	2010	0	33	0
4994860	2.007	0.586292052	730	15.2	2010	0	2	0
4994867	2.007	0.667275121	730	29.6	2010	0	2	0
4994871	2.007	0.812114944	730	39.2	2010	0	2	0
4994872	2.007	0.635375584	730	103.8	2010	0	2	0
4994873	2.007	0.896690404	730	17.7	2010	0	2	0
4994874	2.007	0.52419689	730	1.2	2015	0	2	0
4994875	2.007	0.665443186	730	21.4	2010	0	2	0
4994880	2.007	0.556026731	730	1.7	2010	0	-9999	0
4994881	2.007	0.590587751	730	66.6	2010	0	2	0
4994882	2.007	0.500157354	730	0.3	2010	0	-9999	0
4994883	2.007	0.650518262	730	1.8	2010	0	2	0
4994887	2.007	0.793798064	730	16.2	2010	0	-9999	0
4994889	2.007	0.561165168	730	10.5	2009	0	2	0
4994890	2.007	0.543194612	730	47.1	2017	0	-9999	0
4994892	2.007	0.72957594	730	1	2010	0	-9999	0
4994893	2.007	0.805242533	730	12.7	2010	0	-9999	0
4994894	2.007	0.688687986	730	73.5	2013	0	-9999	0
4994895	2.007	0.803535318	730	7.4	2010	0	-9999	0
4994896	2.007	0.540304007	730	54.7	2010	0	-9999	0
4994897	2.007	0.607019983	730	49.4	2010	0	-9999	0
4994898	2.007	0.656570786	730	35.8	2009	0	-9999	0
4994899	2.007	0.582293057	730	44.2	2010	0	2	0
4994900	2.007	0.62884358	730	34.4	2010	0	2	0
4994901	2.007	0.806283485	730	28.9	2010	0	-9999	0
4994903	2.007	0.515320741	730	40	2010	0	2	0
4994904	2.007	0.535221746	730	33.3	2010	0	2	0
4994906	2.007	0.567148686	730	6	2010	0	-9999	0
4994909	2.007	0.672997282	730	49.7	2010	0	-9999	0
4994911	2.007	0.621173157	730	40	2010	0	-9999	0
4994918	2.007	0.564795547	730	7.6	2002	0	2	0
4994926	2.007	0.653798784	730	14.7	2010	0	-9999	0
4994927	2.007	0.72116519	730	37.8	2010	0	-9999	0
4994928	2.007	0.785364894	730	26.2	2010	0	-9999	0
4994930	2.007	0.576291149	730	45.6	2010	0	-9999	0
4994932	2.007	0.55285566	730	12.8	2010	0	-9999	0
4994938	2.007	0.522756957	730	6.2	2009	0	2	0
4994940	2.007	0.510649271	730	12.7	2010	0	2	0
4994941	2.007	0.501020319	730	6.7	2010	0	2	0
4994943	2.007	0.734690847	730	6.9	2010	0	-9999	0
4994944	2.007	0.610379379	730	33	2010	0	2	0
4994946	2.007	0.544028292	730	13.3	2010	0	2	0
4994948	2.007	0.818036849	730	21.7	2010	0	2	0
4994949	2.007	0.775772894	730	14.6	2010	0	2	0
4994950	2.007	0.644451427	730	23.8	2010	0	2	0
4994951	2.007	0.594252145	730	67	2010	0	2	0
4994952	2.007	0.918422876	730	71.9	2010	0	2	0
4994954	2.007	0.515142427	730	16.6	2010	0	2	0
4994955	2.007	0.556597454	730	13.2	2010	0	-9999	0
4994957	2.007	0.505670168	730	20.6	2010	0	2	0
4994959	2.007	0.584917164	730	9	2010	0	-9999	0
4994960	2.007	0.589084979	730	9.4	2010	0	2	0
4994961	2.007	0.505441222	730	3.2	1997	0	-9999	0
4994962	2.007	0.574540007	730	17.2	2009	0	2	0
4994963	2.007	0.510649271	730	16.8	2010	0	2	0
4994964	2.007	0.645223868	730	29.1	2010	0	2	0
4994967	2.007	0.561106207	730	41.2	2015	0	2	0
4994973	2.007	0.501910291	730	18.9	2010	0	-9999	0
4994974	2.007	0.505701484	730	26.1	2010	0	-9999	0
4994976	2.007	0.522837183	730	13.2	2010	0	-9999	0
4994977	2.007	0.573901367	730	77.4	2010	0	2	0
4994979	2.0079999	0.586735746	730	38.1	2011	0	2	0
4994980	2.0079999	0.515672641	730	19	2011	0	-9999	0
4994982	2.0079999	0.724757349	730	28.9	2011	0	-9999	0
4994983	2.0079999	0.546572012	730	24.9	2011	0	2	0
4994984	2.0079999	0.561961824	730	98.2	2007	0	33	0
4994985	2.0079999	0.742251366	730	13.8	2011	0	2	0
4994986	2.0079999	0.620181177	730	24.1	2015	0	2	0
4994987	2.0079999	0.665169242	730	38.3	2012	0	2	0
4994988	2.0079999	0.524078274	730	13.5	2011	0	-9999	0
4994989	2.0079999	0.528723219	730	23.2	2011	0	2	0
4994990	2.0079999	0.595474046	730	10.9	2011	0	-9999	0
4994991	2.0079999	0.556192338	730	26.9	2007	0	2	0
4994992	2.0079999	0.612453111	730	65.2	2011	0	2	0
4994993	2.0079999	0.602577482	730	52.4	2011	0	2	0
4994994	2.0079999	0.552895963	730	16.8	2004	0	33	0
4994995	2.0090001	0.5296058	730	20.3	2012	0	2	0
4994996	2.0090001	0.538326791	730	54.7	2011	0	2	0
4994997	2.0090001	0.552796383	730	23.8	2012	0	2	0
4994998	2.0090001	0.520401566	730	68.4	2013	0	-9999	0
4995000	2.0090001	0.569385626	730	53.1	2012	0	2	0
4995001	2.0090001	0.668604775	730	56.4	2012	0	2	0
4995002	2.0090001	0.626134037	730	7.6	2012	0	-9999	0
4995003	2.0090001	0.657869152	730	17.8	2012	0	-9999	0
4995004	2.0090001	0.650407896	730	41.5	2011	0	2	0
4995005	2.0090001	0.648578867	730	14.5	2012	0	-9999	0
4995006	2.0090001	0.661578449	730	22.7	2012	0	2	0
4995007	2.01	0.691482578	730	4	2013	0	2	0
4995009	2.01	0.57236867	730	63.9	2013	0	2	0
4995010	2.01	0.5463463	730	41.7	2013	0	2	0
4995011	2.01	0.731668148	730	1.4	2013	0	-9999	0
4995012	2.01	0.554928491	730	34.5	2013	0	2	0
4995013	2.01	0.655863465	730	13.6	2013	0	-9999	0
4995015	2.01	0.587492611	730	19	2013	0	2	0
4995016	2.01	0.586142489	730	12.5	2013	0	-9999	0
4995019	2.01	0.575477886	730	3.3	2013	0	2	0
4995020	2.01	0.516907791	730	2.9	2013	0	2	0
4995021	2.01	0.556656928	730	24.4	2013	0	2	0
4995022	2.01	0.533077173	730	0.1	2013	0	2	0
4995023	2.01	0.639833867	730	4.1	2013	0	2	0
4995024	2.01	0.696071472	730	24	2013	0	2	0
4995026	2.01	0.703654896	730	55	2013	0	2	0
4995027	2.01	0.604909306	730	44.7	2015	0	2	0
4995028	2.01	0.607518995	730	56.9	2013	0	2	0
4995029	2.01	0.515690102	730	67.5	2013	0	2	0
4995032	2.01	0.648932765	730	11.4	2013	0	-9999	0
4995033	2.01	0.580171772	730	8.6	2016	0	-9999	0
4995034	2.01	0.537777518	730	12.6	2013	0	2	0
4995035	2.01	0.54215127	730	2.4	2013	0	-9999	0
4995036	2.01	0.538462456	730	23.5	2014	0	2	0
4995037	2.01	0.544074672	730	24.9	2013	0	2	0
4995038	2.01	0.567349015	730	45.5	2013	0	-9999	0
4995040	2.01	0.620979529	730	1.8	2013	0	-9999	0
4995041	2.01	0.693735822	730	1.4	2013	0	-9999	0
4995042	2.01	0.510649271	730	36.1	2013	0	2	0
4995043	2.01	0.535652592	730	19.8	2013	0	-9999	0
4995044	2.01	0.751784881	730	32.7	2013	0	2	0
4995045	2.01	0.685103489	730	38	2013	0	2	0
4995046	2.01	0.551412099	730	15.4	2013	0	-9999	0
4995048	2.01	0.515483295	730	21.8	2008	0	-9999	0
4995050	2.01	0.515389463	730	5	2013	0	-9999	0
4995051	2.01	0.738374571	730	3	2013	0	2	0
4995052	2.01	0.863694334	730	7.1	2013	0	2	0
4995053	2.01	0.549454036	730	26.9	2013	0	2	0
4995054	2.01	0.594951143	730	4	2013	0	2	0
4995055	2.01	0.795037677	730	9.3	2013	0	2	0
4995056	2.01	0.60280681	730	18.5	2013	0	2	0
4995057	2.01	0.506699929	730	18.1	2013	0	2	0
4995061	2.01	0.704181331	730	69.4	2013	0	2	0
4995062	2.01	0.642269206	730	0.2	2013	0	-9999	0
4995063	2.01	0.78966205	730	14	2013	0	33	0
4995064	2.01	0.87610986	730	3.4	2013	0	33	0
4995065	2.01	0.637345284	730	4.6	2013	0	33	0
4995067	2.01	0.606355987	730	37.5	2009	0	2	0
4995068	2.01	0.591977566	730	25	2013	0	2	0
4995069	2.01	0.634533353	730	40.5	2013	0	2	0
4995071	2.01	0.517576091	730	5.1	2013	0	2	0
4995072	2.01	0.524328119	730	16.6	2013	0	-9999	0
4995074	2.01	0.550962417	730	11.6	2013	0	2	0
4995079	2.01	0.613637753	730	26.2	2013	0	-9999	0
4995080	2.01	0.824841067	730	19.1	2013	0	-9999	0
4995081	2.01	0.529176523	730	0.9	2013	0	-9999	0
4995082	2.01	0.512447815	730	2.8	2013	0	2	0
4995083	2.01	0.510171788	730	63.1	2013	0	2	0
4995084	2.01	0.520427186	730	58.4	2003	0	-9999	0
4995085	2.01	0.588624875	730	12	2013	0	2	0
4995086	2.01	0.676613839	730	39.8	2013	0	2	0
4995087	2.01	0.645638288	730	31.1	2013	0	-9999	0
4995089	2.01	0.68132052	730	27.6	2013	0	-9999	0
4995090	2.01	0.510649271	730	0.8	2013	0	2	0
4995091	2.01	0.628502111	730	2.7	2019	0	2	0
4995093	2.01	0.584227015	730	5.3	2013	0	-9999	0
4995094	2.01	0.639783593	730	21.6	2013	0	2	0
4995095	2.01	0.607270842	730	11.2	2015	0	2	0
4995096	2.01	0.782870159	730	8.3	2013	0	2	0
4995097	2.01	0.709034963	730	2.5	2013	0	2	0
4995098	2.01	0.555443534	730	17.6	2013	0	2	0
4995099	2.01	0.651839125	730	9.1	2013	0	-9999	0
4995100	2.01	0.532472297	730	24.1	2013	0	2	0
4995101	2.01	0.934473826	730	16.1	2013	0	2	0
4995102	2.01	0.602545637	730	10.8	2013	0	2	0
4995103	2.01	0.505263407	730	9.2	2015	0	2	0
4995104	2.01	0.613357524	730	4	2013	0	-9999	0
4995105	2.01	0.827818737	730	10.7	2013	0	2	0
4995106	2.01	0.845985785	730	20.8	2013	0	2	0
4995107	2.01	0.501240954	730	9.3	2013	0	2	0
4995108	2.01	0.653448499	730	41.5	2013	0	2	0
4995109	2.01	0.502637833	730	71.5	2013	0	2	0
4995110	2.01	0.603656111	730	41.1	2013	0	2	0
4995111	2.01	0.549943559	730	16.1	2013	0	2	0
4995112	2.01	0.673306944	730	41.9	2013	0	2	0
4995113	2.01	0.541153914	730	21.8	2013	0	2	0
4995114	2.01	0.624872403	730	18.7	2018	0	-9999	0
4995115	2.01	0.500730378	730	26.4	2013	0	-9999	0
4995117	2.01	0.599642606	730	0.6	2013	0	-9999	0
4995118	2.01	0.560229704	730	6.9	2011	0	-9999	0
4995119	2.01	0.586709761	730	3.6	2013	0	2	0
4995120	2.01	0.699049282	730	10.4	2013	0	2	0
4995121	2.01	0.501132074	730	19.4	2013	0	2	0
4995122	2.01	0.592950929	730	79	2013	0	2	0
4995123	2.01	0.580936964	730	34.7	2013	0	-9999	0
4995124	2.01	0.852759306	730	10	2013	0	2	0
4995125	2.01	0.819188421	730	121.9	2013	0	2	0
4995126	2.01	0.926237806	730	112.4	2013	0	-9999	0
4995127	2.01	0.516749527	730	39	2013	0	2	0
4995128	2.01	0.819358764	730	16.4	2013	0	-9999	0
4995129	2.01	0.679933095	730	30.3	2013	0	-9999	0
4995130	2.01	0.667843311	730	42.4	2013	0	-9999	0
4995131	2.01	0.640587601	730	20.1	2013	0	-9999	0
4995132	2.01	0.615550006	730	11.6	2013	0	-9999	0
4995133	2.01	0.873280869	730	73.9	2013	0	2	0
4995134	2.01	0.501108977	730	30.6	2013	0	2	0
4995135	2.01	0.566069946	730	55.6	2013	0	2	0
4995136	2.01	0.713647516	730	41.4	2013	0	2	0
4995137	2.01	0.62751742	730	125.6	2013	0	2	0
4995139	2.01	0.821172471	730	11.2	2013	0	2	0
4995140	2.01	0.605285622	730	26.5	2013	0	2	0
4995141	2.01	0.595507182	730	15.6	2013	0	-9999	0
4995142	2.01	0.666235863	730	72.9	2013	0	-9999	0
4995144	2.01	0.554394044	730	4.4	2019	0	-9999	0
4995145	2.01	0.503354893	730	56.2	2013	0	2	0
4995146	2.01	0.56120111	730	19.2	2015	0	-9999	0
4995147	2.01	0.672101849	730	13.1	2013	0	33	0
4995148	2.01	0.644892457	730	21.4	2013	0	2	0
4995149	2.01	0.559699014	730	48.6	2013	0	2	0
4995150	2.01	0.584189903	730	63.1	2013	0	2	0
4995151	2.01	0.502211048	730	17.7	2015	0	2	0
4995152	2.01	0.510649271	730	15.4	2013	0	2	0
4995153	2.01	0.556597454	730	54.6	2013	0	2	0
4995154	2.01	0.507918609	730	5.6	2013	0	33	0
4995155	2.01	0.749741634	730	8.5	2017	0	33	0
4995156	2.01	0.515274663	730	13.5	2013	0	33	0
4995157	2.01	0.556597454	730	49.9	2013	0	33	0
4995158	2.01	0.76207411	730	16.8	2005	0	33	0
4995159	2.01	0.709770549	730	50.3	2013	0	33	0
4995160	2.01	0.631602179	730	19.5	2017	0	33	0
4995161	2.01	0.589023591	730	64.7	2006	0	33	0
4995162	2.01	0.536289806	730	42.8	2013	0	33	0
4995163	2.01	0.500617189	730	39.7	2013	0	33	0
4995164	2.01	0.559601084	730	49.9	2013	0	33	0
4995165	2.01	0.556597454	730	77.7	2013	0	33	0
4995167	2.01	0.583782508	730	3.6	2015	0	33	0
4995168	2.01	0.661826948	730	22.3	2013	0	-9999	0
4995169	2.01	0.550344123	730	34	2013	0	33	0
4995170	2.01	0.803120967	730	15.8	2013	0	33	0
4995171	2.01	0.613269652	730	19.1	2013	0	33	0
4995172	2.01	0.586012735	730	34.6	2013	0	2	0
4995173	2.01	0.620969735	730	28.5	2001	0	33	0
4995174	2.01	0.730488969	730	29	2013	0	33	0
4995175	2.01	0.653211606	730	30.9	2013	0	33	0
4995176	2.01	0.591900027	730	30.2	2017	0	33	0
4995177	2.01	0.59930193	730	22	2013	0	2	0
4995178	2.01	0.6309042	730	25	2013	0	2	0
4995179	2.01	0.553331086	730	54.4	2013	0	2	0
4995180	2.01	0.574873684	730	6.5	2013	0	-9999	0
4995181	2.0109999	0.54963288	730	8.2	2001	0	-9999	0
4995182	2.0120001	0.506291392	730	0.5	2015	0	-9999	0
4995185	2.0120001	0.512866224	730	24.7	2015	0	2	0
4995186	2.0120001	0.509894192	730	19.7	2015	0	-9999	0
4995187	2.0120001	0.514673231	730	27.1	2015	0	33	0
4995188	2.0120001	0.510649271	730	11	2016	0	2	0
4995189	2.0120001	0.528877607	730	7.3	2015	0	33	0
4995190	2.0120001	1	730	0.4	2015	0	33	0
4995191	2.0120001	0.685974953	730	9.7	2015	0	-9999	0
4995192	2.0120001	0.845728267	730	5.7	2015	0	-9999	0
4995193	2.0120001	0.521758895	730	7.5	2015	0	-9999	0
4995194	2.0120001	0.651036745	730	1.5	2015	0	2	0
4995195	2.0120001	0.540233614	730	0.1	2015	0	-9999	0
4995196	2.0120001	0.604547523	730	8.1	2015	0	2	0
4995198	2.0120001	0.566689409	730	28.8	2015	0	2	0
4995199	2.0120001	0.539389119	730	15.7	2015	0	-9999	0
4995200	2.0120001	0.575001048	730	4.9	2015	0	-9999	0
4995201	2.0120001	0.526245328	730	31.9	2015	0	-9999	0
4995202	2.0120001	0.589582529	730	17.8	2015	0	2	0
4995203	2.0120001	0.637964581	730	11.8	2015	0	-9999	0
4995204	2.0120001	0.553648877	730	32.5	2015	0	2	0
4995205	2.0120001	0.580402964	730	20.4	2015	0	-9999	0
4995206	2.0120001	0.551396923	730	24.1	2015	0	-9999	0
4995207	2.0120001	0.640520325	730	5.7	2015	0	-9999	0
4995208	2.0120001	0.520139408	730	16	2017	0	-9999	0
4995209	2.0120001	0.667616119	730	19.8	2015	0	-9999	0
4995210	2.0120001	0.647790932	730	15.9	2015	0	-9999	0
4995212	2.0120001	0.698598358	730	7.7	2016	0	-9999	0
4995213	2.0120001	0.524902221	730	54.5	2015	0	2	0
4995214	2.0120001	0.535014349	730	52.7	2015	0	2	0
4995215	2.0120001	0.695940102	730	30.8	2015	0	2	0
4995217	2.0120001	0.734209142	730	18.3	2013	0	-9999	0
4995219	2.0120001	0.519971403	730	18.6	2015	0	-9999	0
4995221	2.0120001	0.729549804	730	7.8	2015	0	2	0
4995222	2.0120001	0.700717678	730	6	2015	0	-9999	0
4995223	2.0120001	0.790991527	730	45.4	2015	0	-9999	0
4995224	2.0120001	0.519967088	730	10.2	2015	0	-9999	0
4995225	2.0120001	0.595682825	730	6	2015	0	-9999	0
4995226	2.0120001	0.704057053	730	35.7	2015	0	2	0
4995227	2.0120001	0.623168444	730	100.5	2015	0	2	0
4995228	2.013	0.58204977	730	3.3	2015	0	2	0
4995229	2.013	0.522501904	730	6	2016	0	-9999	0
4995231	2.013	0.73867878	730	20.5	2016	0	2	0
4995233	2.013	0.53901266	730	13.5	2016	0	2	0
4995235	2.013	0.559101834	730	20.5	2016	0	2	0
4995236	2.013	0.516730682	730	21.7	2016	0	2	0
4995237	2.013	0.58528184	730	12.7	2016	0	-9999	0
4995240	2.014	0.88176276	730	23	2017	0	33	0
4995241	2.014	0.525095455	730	17.3	2013	0	33	0
4995242	2.014	0.502746962	730	12	2017	0	-9999	0
4995243	2.014	0.591680524	730	16.6	2017	0	33	0
4995244	2.014	0.623008111	730	6.1	2018	0	33	0
4995245	2.014	0.568739043	730	40.7	2017	0	33	0
4995246	2.014	0.750653487	730	50.1	2017	0	33	0
4995247	2.014	0.73044266	730	17.9	2017	0	33	0
4995248	2.014	0.520855888	730	29.1	2016	0	33	0
4995249	2.014	0.509987377	730	11	2017	0	-9999	0
4995250	2.014	0.534568281	730	43	2017	0	2	0
4995251	2.014	0.619490497	730	20.3	2017	0	-9999	0
4995252	2.014	0.87141467	730	18.7	2019	0	-9999	0
4995253	2.014	0.509431585	730	17.2	2017	0	2	0
4995254	2.014	0.508200497	730	11.7	2017	0	-9999	0
4995255	2.014	0.553123504	730	13.1	2009	0	-9999	0
4995256	2.014	0.510649271	730	15	2017	0	2	0
4995257	2.014	0.537776841	730	7.4	2018	0	2	0
4995258	2.014	0.802058969	730	15.1	2017	0	2	0
4995259	2.014	0.714726229	730	7.6	2017	0	-9999	0
4995260	2.014	0.577839019	730	11.6	2017	0	2	0
4995262	2.014	0.711716284	730	3.5	2009	0	-9999	0
4995263	2.014	0.668877438	730	14.4	2018	0	-9999	0
4995264	2.014	0.574348735	730	7.9	2017	0	-9999	0
4995265	2.014	0.711304193	730	6.2	2017	0	-9999	0
4995266	2.014	0.655410407	730	2.2	2017	0	-9999	0
4995267	2.014	0.614084564	730	4.9	2017	0	2	0
4995268	2.014	0.625568502	730	2.5	2017	0	-9999	0
4995269	2.014	0.560384743	730	7.9	2017	0	-9999	0
4995270	2.014	0.545764333	730	15.6	2017	0	-9999	0
4995271	2.014	0.620135161	730	26.8	2017	0	-9999	0
4995273	2.014	0.634855947	730	6.3	2017	0	-9999	0
4995274	2.014	0.609911385	730	7	2017	0	-9999	0
4995275	2.014	0.677282275	730	30.5	2017	0	-9999	0
4995276	2.014	0.779900723	730	9.6	2017	0	2	0
4995279	2.014	0.567620828	730	14	2006	0	-9999	0
4995281	2.014	0.58327379	730	36.9	2017	0	2	0
4995282	2.014	0.549598973	730	3.1	2017	0	2	0
4995283	2.014	0.556597454	730	18.6	2017	0	-9999	0
4995284	2.014	0.554181227	730	0.3	2018	0	-9999	0
4995285	2.014	0.71649195	730	6.3	2017	0	-9999	0
4995286	2.014	0.512552504	730	4.8	2017	0	-9999	0
4995287	2.014	0.538417505	730	75.9	2017	0	-9999	0
4995288	2.014	0.602364952	730	11.6	2017	0	2	0
4995289	2.014	0.500894382	730	4.9	2017	0	2	0
4995290	2.014	0.793601918	730	1.2	2017	0	-9999	0
4995291	2.014	0.51290158	730	14.4	2017	0	-9999	0
4995292	2.014	0.51534316	730	3.3	2017	0	-9999	0
4995293	2.014	0.59314637	730	4.5	2017	0	-9999	0
4995294	2.014	0.552856234	730	14.1	2017	0	-9999	0
4995295	2.014	0.597502475	730	1.3	2017	0	-9999	0
4995296	2.014	0.673496488	730	8.1	2017	0	2	0
4995297	2.014	0.749953217	730	33.6	2017	0	2	0
4995299	2.014	0.816621924	730	21.3	2018	0	2	0
4995300	2.014	0.853158411	730	19.7	2017	0	2	0
4995301	2.014	0.914441257	730	31.6	2011	0	2	0
4995302	2.014	0.717858771	730	25.5	2017	0	2	0
4995303	2.014	0.551906927	730	32.2	2007	0	2	0
4995304	2.014	0.609949239	730	42.6	2017	0	2	0
4995305	2.014	0.941529035	730	11.7	2017	0	2	0
4995306	2.014	0.656589501	730	45.7	2017	0	2	0
4995307	2.014	0.721274026	730	1.5	2017	0	-9999	0
4995308	2.014	0.74444378	730	31	2017	0	-9999	0
4995310	2.014	0.587504048	730	22.4	2017	0	-9999	0
4995313	2.014	0.506048473	730	10.2	2017	0	-9999	0
4995314	2.014	0.546856647	730	20.9	2017	0	-9999	0
4995315	2.014	0.548082332	730	0.2	2017	0	-9999	0
4995316	2.014	0.659618573	730	1.2	2017	0	-9999	0
4995317	2.014	0.651096826	730	8.4	2017	0	2	0
4995318	2.014	0.71747919	730	18.4	2017	0	2	0
4995319	2.014	0.526161082	730	25.9	2018	0	2	0
4995320	2.0149999	0.835850474	730	3.6	2018	0	2	0
4995322	2.0149999	0.593045574	730	9.9	2018	0	2	0
4995324	2.0149999	0.566295319	730	1.1	2018	0	-9999	0
4995328	2.0149999	0.600088525	730	2.4	2018	0	2	0
4995329	2.0149999	0.670349141	730	10.1	2018	0	-9999	0
4995331	2.0149999	0.568439752	730	27.1	2018	0	-9999	0
4995332	2.0149999	0.50071037	730	13.4	2018	0	-9999	0
4995333	2.0149999	0.530788949	730	0.9	2018	0	2	0
4995334	2.0149999	0.520022967	730	5.7	2018	0	-9999	0
4995335	2.0149999	0.55435234	730	49.3	2018	0	2	0
4995336	2.0149999	0.566703287	730	2.5	2018	0	-9999	0
4995337	2.0149999	0.501066376	730	1.2	2018	0	-9999	0
4995338	2.0149999	0.663382965	730	20.7	2018	0	-9999	0
